[[FileID]],[[Name]],[[ID]],[[English]],[[Japanese]],[[MTrans]],[[Sequence]]
Stations,WoodsC_RadioStation-Persistent_How t,#724746267,"How the cars got in the water, no one--",,どのように車が水に入った、無選びます - ,196
Stations,WoodsD_RadioStation-Note_A pen,#429895062,A penny for a...,,以下のためのペニー...,197
Stations,WoodsD_RadioStation-Note_...ho,#377515322,...hotel.,,...ホテル。,198
Stations,WoodsD_RadioStation-WalkingTour_Dredg,#164723553,Dredged by Franciscan friars...,,フランシスコ修道士によって浚渫...,199
Stations,WoodsD_RadioStation-WalkingTour_...th,#941521628,...this fresh water well was never actually used...,,...この新鮮な井戸は、実際に使用されていませんでした...,200
Stations,WoodsD_RadioStation-WalkingTour_...as,#534038154,...as the missionaries quickly decided the island wouldn't suit their ministering needs...,,...宣教師たちはすぐに島が自分の奉仕のニーズに合わせていないことを決めたよう...,201
Stations,WoodsD_RadioStation-WalkingTour_...an,#496681644,...and abandoned the project in 1852.,,...そして1852年にプロジェクトを放棄しました。,202
Stations,WoodsD_RadioStation-WalkingTour_It wa,#508970561,It was utilized by Spanish pioneers for a while...,,これは、しばらくの間、スペインの開拓者によって利用されました...,203
Stations,WoodsD_RadioStation-WalkingTour_...un,#371637762,...until it became a secondary resource for mining companies to get clean water.,,...それは、きれいな水を得るために鉱山会社のための二次資源になるまで。,204
Stations,WoodsD_RadioStation-WalkingTour_The U,#539868358,"The US Navy ended up digging their own, more modern water pipeline...",,米海軍は、独自の、より近代的な水のパイプラインを掘ってしまいました...,205
Stations,WoodsD_RadioStation-WalkingTour_...bu,#114967820,...but servicemen and women would come here frequently for offsite meetings or day events.,,...しかし、軍人と女性は、オフサイトミーティングやその日のイベントのために頻繁にここに来るでしょう。,206
Stations,WoodsD_RadioStation-WalkingTour_This ,#717707328,This island has had many owners.,,この島には多くの所有者がありました。,207
Stations,WoodsD_RadioStation-WalkingTour_Portu,#885252682,"Portuguese explorers, Spanish settlers...",,ポルトガルの探検家、スペインの入植者...,208
Stations,WoodsD_RadioStation-WalkingTour_...bu,#196119773,"...but few stayed long, preferring the ranch work offered by the mainland.",,...しかし、いくつかは、本土が提供する牧場の仕事を好む、長期滞在しました。,209
Stations,WoodsD_RadioStation-WalkingTour_After,#979836243,"After 1890, the island was gifted to Col. Caleb Edwards for his part in the American Indian Wars...",,1890年の後、島はインディアン戦争での彼の部分のために大佐カレブ・エドワーズに恵まれました...,210
Stations,WoodsD_RadioStation-WalkingTour_...an,#729779778,...and he would lease it to several mining companies throughout the early 1900’s.,,...彼は1900年代初頭を通じて、いくつかの鉱山会社にそれをリースするでしょう。,211
Stations,WoodsD_RadioStation-WalkingTour_This ,#195684671,This Relay Station served as the center of a makeshift railroad that carted coal to northern and southern piers.,,この中継局は、北と南の桟橋に石炭をcarted間に合わせ鉄道の中心を務めました。,212
Stations,WoodsD_RadioStation-WalkingTour_When ,#405298921,"When Edwards died, the government saw a hole in national security at the outset of World War 2...",,エドワーズが亡くなったとき、政府は第2次世界大戦の冒頭で国家安全保障に穴を見ました...,213
Stations,WoodsD_RadioStation-WalkingTour_...an,#340760877,"...and decided to take control of the island once again, founding Fort Milner in 1941. ",,...そして1941年にフォート・ミルナーを設立、再び島の制御を取ることにしました。,214
Stations,WoodsD_RadioStation-Persistent_Teddy,#463958814,"Teddy also registered images on objects, places and persons on magnetic tape.",,テディは、オブジェクト、場所や磁気テープ上の人物に画像を登録しました。,215
Stations,WoodsD_RadioStation-Persistent_Takin,#731992780,Taking into consideration the impossibility of--,,考慮に不可能を撮影of--,216
Stations,WoodsD_RadioStation-WhatWasOurJob_But w,#740160153,"But what was our job going to be, exactly?",,しかし、私たちの仕事は正確に、するつもり何でしたか？,217
Stations,WoodsD_RadioStation-WhatWasOurJob_That',#377239819,That's our job.,,それが私たちの仕事です。,218
Stations,WoodsD_RadioStation-WhatWasOurJob_About,#458685828,About three square miles of limestone and coal.,,石灰岩や石炭の約3平方マイル。,219
Stations,"WoodsD_RadioStation-WhatWasOurJob_Okay,",#995301694,"Okay, what do we do?",,さて、私たちは何をしますか？,220
Stations,WoodsD_RadioStation-WhatWasOurJob_We we,#442570013,We were going ashore through the choppy surf under the narrow beaches in the north.,,私たちは、北の狭い砂浜の下で途切れサーフィンを通じて上陸つもりでした。,221
Stations,MilnerA_RadioStation-Note_...ro,#661890273,...romeo.,,...ロミオ。,222
Stations,CommTowerSeperate_RadioStation-Note_...ec,#860597191,...echo.,,...エコー。,223
Stations,WoodsA_RadioStation-Persistent_It’ll,#708578181,"It’ll be good having somebody else here to watch after the grounds, Bill.",,それは、根拠の後にビルを見て、ここで他の誰かを持つ良いでしょう。,224
Stations,WoodsA_RadioStation-Persistent_I was,#326421048,"I was a park warden in Grants Pass, so… this’ll be old hat to me.",,私はグランツパスの公園の監視員だったので...これは私に古い帽子なります。,225
Stations,WoodsA_RadioStation-Persistent_Willi,#429881503,"William Marshal, a local park ranger working in Edwards Forest...",,ウィリアム・マーシャル、エドワーズの森で働く地元の公園のレンジャー...,226
Stations,WoodsA_RadioStation-Persistent_...ki,#342932617,...killed himself today after what his wife describes as a year's long battle with depression.,,...彼の妻はうつ病の年の長い戦いとして記述するものの後に今日自殺しました。,227
Stations,WoodsA_RadioStation-Persistent_His b,#840602655,His body was found hanging from a tree in the--,,彼の体はthe--に木からぶら下がっていました。,228
System,ps4_saveproblem_title,#10000,Save Data Error,,保存データエラー,1
System,ps4_saveproblem_body,#10001,There was a problem loading OXENFREE save data. Delete this data and begin new game?,,セーブデータをロードOXENFREE問題が発生しました。このデータを削除して、新しいゲームを始めますか？,2
System,system_general_newgame,#98,New Game,,新しいゲーム,3
System,system_general_tryagain,#99,Try Again,,再試行する,4
System,system_general_OK,#100,OK,,OK,5
System,system_general_cancel,#101,Cancel,,キャンセル,6
System,ps4_nosave_title,#11000,No Save Data,,いいえ保存データがありません,7
System,ps4_nosave_body,#11001,No save data detected for Oxenfree. Do not turn off your PlayStation®4 system while save data is created.,,ノーOxenfreeのために検出されたデータを保存します。保存したデータが作成されている間、あなたのPlayStation®4システムの電源を切らないでください。,8
System,ps4_corrupt_title,#12000,Save Data Corrupt,,保存データの破損,9
System,ps4_corrupt_body,#12001,The OXENFREE save data for this user is corrupt. Delete corrupt data and begin new game?,,このユーザーのデータ保存OXENFREEが破損しています。破損したデータを削除して、新しいゲームを始めますか？,10
System,ps4_load_title,#13000,Load Error,,読み込みエラー,11
System,ps4_load_body,#13001,There was a problem loading Oxenfree save data. Delete data and begin a new game?,,データを保存Oxenfree読み込みに問題がありました。データを削除して新しいゲームを始めますか？,12
System,ps4_cannotsave_title,#14000,Cannot Save Data,,データを保存することはできません,13
System,ps4_cannotsave_body,#14001,There was a problem saving Oxenfree. Delete corrupt save data and try again?,,Oxenfreeの保存問題が発生しました。セーブデータ破損して削除して、もう一度お試しください？,14
System,system_general_continue,#200,Continue,,持続する,15
System,system_general_dontsave,#201,Don't Save,,保存しないでください。,16
System,ps4_nomount_title,#15000,Save Not Mounted,,保存マウントされていません,17
System,ps4_nomount_body,#15001,No save drive is mounted.,,セーブ・ドライブが搭載されてません。,18
System,ps4_nospace_title,#16000,Insufficient Space,,十分なスペース,19
System,ps4_nospace_body,#16001,Insufficient space was found on your HDD to save OXENFREE. Ensure at least 36.71 MB of storage is available.,,不十分なスペースがOXENFREEを節約するためにあなたのHDDに発見されました。ストレージの少なくとも36.71メガバイトを確認することは可能です。,20
System,ps4_saveerror_title,#17000,Save Error,,保存エラー,21
System,ps4_saveerror_body,#17001,There was a problem saving Oxenfree.,,Oxenfreeの保存問題が発生しました。,22
System,system_general_signin,#300,Sign in,,サインイン,23
System,xbox_userchanged_title,#20000,User Changed,,ユーザー変更,24
System,xbox_userchanged_body,#20001,The current profile has changed. Now restarting the game.,,現在のプロファイルが変更されました。今、ゲームを再起動します。,25
System,xbox_usersignedout_title,#21000,User Signed Out,,ユーザーはサインアウト,26
System,xbox_usersignedout_body,#21001,The current profile has been signed out. Now restarting the game.,,現在のプロファイルがサインアウトされています。今、ゲームを再起動します。,27
System,xbox_signin_body,#22001,Sign in to Xbox Live to enable Live features.,,ライブ機能を有効にするためのXbox Liveにサインインします。,28
System,ps4_signin_body,#23001,Sign in to PSN to enable PSN features.,,PSN機能を有効にするためにPSNにサインインします。,29
System,presence_1,#30001,Searching the cave ,,洞窟を探索,30
System,presence_2,#30002,Exploring Fort Milner ,,フォートミルナーを探ります,31
System,presence_3,#30003,Sneaking through town ,,町をこっそり,32
